RSRP,RSRQ,RSSI,SINR,FB,EI,CI,network,LATITUDE,LONGITUDE,RSP,Hm,Hb,CCI,Husr,deltaH,L,D,dg,UCI,dr,dw,hv,db,do,ekparam,ample,LOS,COST231,SPM,TR38901
-86.0,-83.0,,97.0,3408.96,524287,4095,1,24.828207,102.8484,16.39,1,2006,18,1975,31,244.57,246.53,78.14,18,16.57,0,0.0,80.32,69.53,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 29.62, 'elevation': 1975.0}, {'height': 0, 'distance': 49.24, 'elevation': 1975.0}, {'height': 0, 'distance': 71.58, 'elevation': 1975.0}, {'height': 0, 'distance': 134.78, 'elevation': 1975.0}, {'height': 0, 'distance': 157.66, 'elevation': 1975.0}, {'height': 0, 'distance': 157.85, 'elevation': 1975.0}, {'height': 0, 'distance': 158.2, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 30.9}, {'start_distance': 30.9, 'environment': 'do', 'length': 17.2}, {'start_distance': 48.1, 'environment': 'db', 'length': 23.62}, {'start_distance': 71.72, 'environment': 'do', 'length': 12.13}, {'start_distance': 83.85, 'environment': 'dr', 'length': 5.52}, {'start_distance': 89.37, 'environment': 'dg', 'length': 30.36}, {'start_distance': 119.73, 'environment': 'do', 'length': 5.22}, {'start_distance': 124.95, 'environment': 'dr', 'length': 5.52}, {'start_distance': 130.47, 'environment': 'do', 'length': 4.13}, {'start_distance': 134.6, 'environment': 'db', 'length': 24.16}, {'start_distance': 158.76, 'environment': 'db', 'length': 1.63}, {'start_distance': 160.39, 'environment': 'dg', 'length': 47.79}, {'start_distance': 208.18, 'environment': 'do', 'length': 17.2}, {'start_distance': 225.38, 'environment': 'dr', 'length': 5.52}, {'start_distance': 230.9, 'environment': 'do', 'length': 13.67}]",True,-77.04789529455782,-71.37978657236258,-74.88357317242964
-92.0,-86.0,,104.0,3408.96,524287,4095,1,24.828192,102.848417,16.39,1,2006,18,1975,31,243.02,244.99,81.19000000000001,18,16.19,0,0.0,80.19000000000001,65.46000000000001,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 29.65, 'elevation': 1975.0}, {'height': 0, 'distance': 49.27, 'elevation': 1975.0}, {'height': 0, 'distance': 71.08, 'elevation': 1975.0}, {'height': 0, 'distance': 136.51, 'elevation': 1975.0}, {'height': 0, 'distance': 159.96, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 31.41}, {'start_distance': 31.41, 'environment': 'do', 'length': 17.24}, {'start_distance': 48.65, 'environment': 'db', 'length': 23.57}, {'start_distance': 72.22, 'environment': 'do', 'length': 12.3}, {'start_distance': 84.52, 'environment': 'dr', 'length': 5.58}, {'start_distance': 90.1, 'environment': 'dg', 'length': 30.09}, {'start_distance': 120.19, 'environment': 'do', 'length': 4.7}, {'start_distance': 124.89, 'environment': 'dr', 'length': 5.58}, {'start_distance': 130.47, 'environment': 'do', 'length': 3.65}, {'start_distance': 134.12, 'environment': 'db', 'length': 25.21}, {'start_distance': 159.33, 'environment': 'dg', 'length': 48.65}, {'start_distance': 207.98, 'environment': 'dg', 'length': 2.45}, {'start_distance': 210.43, 'environment': 'do', 'length': 15.06}, {'start_distance': 225.49, 'environment': 'dr', 'length': 5.03}, {'start_distance': 230.52, 'environment': 'do', 'length': 12.52}]",True,-76.98440534054312,-71.31645990342858,-74.82370197616598
-92.0,-86.0,,104.0,3408.96,524287,4095,1,24.828185,102.848425,16.39,1,2006,18,1975,31,242.3,244.28,82.05,18,16.59,0,0.0,80.07000000000001,63.59,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 29.66, 'elevation': 1975.0}, {'height': 0, 'distance': 48.75, 'elevation': 1975.0}, {'height': 0, 'distance': 70.57, 'elevation': 1975.0}, {'height': 0, 'distance': 137.11, 'elevation': 1975.0}, {'height': 0, 'distance': 160.56, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 31.37}, {'start_distance': 31.37, 'environment': 'do', 'length': 17.39}, {'start_distance': 48.76, 'environment': 'db', 'length': 23.53}, {'start_distance': 72.29, 'environment': 'do', 'length': 11.77}, {'start_distance': 84.06, 'environment': 'dr', 'length': 5.53}, {'start_distance': 89.59, 'environment': 'dg', 'length': 29.53}, {'start_distance': 119.12, 'environment': 'do', 'length': 4.13}, {'start_distance': 123.25, 'environment': 'dr', 'length': 5.53}, {'start_distance': 128.78, 'environment': 'do', 'length': 3.59}, {'start_distance': 132.37, 'environment': 'dg', 'length': 2.8}, {'start_distance': 135.17, 'environment': 'db', 'length': 25.16}, {'start_distance': 160.33, 'environment': 'dg', 'length': 49.71}, {'start_distance': 210.04, 'environment': 'do', 'length': 14.5}, {'start_distance': 224.54, 'environment': 'dr', 'length': 5.53}, {'start_distance': 230.07, 'environment': 'do', 'length': 12.23}]",True,-76.95499946392208,-71.28712965358994,-74.7959721559479
-89.0,-86.0,,87.0,3408.96,524287,4095,1,24.828178,102.848433,16.39,1,2006,18,1975,31,241.58,243.56,82.6,18,16.46,0,0.0,80.04,62.49,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 29.67, 'elevation': 1975.0}, {'height': 0, 'distance': 48.77, 'elevation': 1975.0}, {'height': 0, 'distance': 70.59, 'elevation': 1975.0}, {'height': 0, 'distance': 137.16, 'elevation': 1975.0}, {'height': 0, 'distance': 137.24, 'elevation': 1975.0}, {'height': 0, 'distance': 138.25, 'elevation': 1975.0}, {'height': 0, 'distance': 161.72, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 30.92}, {'start_distance': 30.92, 'environment': 'do', 'length': 17.2}, {'start_distance': 48.12, 'environment': 'db', 'length': 23.08}, {'start_distance': 71.2, 'environment': 'do', 'length': 11.74}, {'start_distance': 82.94, 'environment': 'dr', 'length': 6.04}, {'start_distance': 88.98, 'environment': 'dg', 'length': 29.08}, {'start_distance': 118.06, 'environment': 'do', 'length': 4.1}, {'start_distance': 122.16, 'environment': 'dr', 'length': 5.49}, {'start_distance': 127.65, 'environment': 'do', 'length': 3.56}, {'start_distance': 131.21, 'environment': 'dg', 'length': 3.98}, {'start_distance': 135.19, 'environment': 'db', 'length': 1.33}, {'start_distance': 136.52, 'environment': 'db', 'length': 24.71}, {'start_distance': 161.23, 'environment': 'dg', 'length': 1.91}, {'start_distance': 163.14, 'environment': 'dg', 'length': 47.63}, {'start_distance': 210.77, 'environment': 'do', 'length': 13.93}, {'start_distance': 224.7, 'environment': 'dr', 'length': 4.94}, {'start_distance': 229.64, 'environment': 'do', 'length': 11.94}]",True,-76.92509200813733,-71.2572991145617,-74.76776934523835
-64.0,-86.0,,23.0,3408.96,524287,4095,1,24.828168,102.84844,16.39,1,2006,18,1975,31,241.0,242.99,83.6,18,16.36,0,0.0,79.89,61.16,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 29.14, 'elevation': 1975.0}, {'height': 0, 'distance': 48.79, 'elevation': 1975.0}, {'height': 0, 'distance': 70.09, 'elevation': 1975.0}, {'height': 0, 'distance': 138.88, 'elevation': 1975.0}, {'height': 0, 'distance': 162.9, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 30.95}, {'start_distance': 30.95, 'environment': 'do', 'length': 17.29}, {'start_distance': 48.24, 'environment': 'db', 'length': 23.1}, {'start_distance': 71.34, 'environment': 'do', 'length': 11.83}, {'start_distance': 83.17, 'environment': 'dr', 'length': 5.63}, {'start_distance': 88.8, 'environment': 'dg', 'length': 28.66}, {'start_distance': 117.46, 'environment': 'do', 'length': 3.64}, {'start_distance': 121.1, 'environment': 'dr', 'length': 5.63}, {'start_distance': 126.73, 'environment': 'do', 'length': 3.64}, {'start_distance': 130.37, 'environment': 'dg', 'length': 5.73}, {'start_distance': 136.1, 'environment': 'dg', 'length': 1.44}, {'start_distance': 137.54, 'environment': 'db', 'length': 25.83}, {'start_distance': 163.37, 'environment': 'dg', 'length': 47.77}, {'start_distance': 211.14, 'environment': 'do', 'length': 12.92}, {'start_distance': 224.06, 'environment': 'dr', 'length': 5.09}, {'start_distance': 229.15, 'environment': 'do', 'length': 11.86}]",True,-76.90135250406873,-71.23362066435425,-74.7453829294762
-96.0,-89.0,,100.0,3408.96,524287,4095,1,24.82816,102.848447,16.39,1,2006,18,1975,31,240.4,242.39,84.64,18,16.1,0,0.0,80.21,59.46,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 29.15, 'elevation': 1975.0}, {'height': 0, 'distance': 48.27, 'elevation': 1975.0}, {'height': 0, 'distance': 70.12, 'elevation': 1975.0}, {'height': 0, 'distance': 139.49, 'elevation': 1975.0}, {'height': 0, 'distance': 164.07, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 30.69}, {'start_distance': 30.69, 'environment': 'do', 'length': 17.16}, {'start_distance': 47.85, 'environment': 'db', 'length': 23.39}, {'start_distance': 71.24, 'environment': 'do', 'length': 11.49}, {'start_distance': 82.73, 'environment': 'dr', 'length': 5.36}, {'start_distance': 88.09, 'environment': 'dg', 'length': 28.79}, {'start_distance': 116.88, 'environment': 'do', 'length': 4.05}, {'start_distance': 120.93, 'environment': 'dr', 'length': 5.91}, {'start_distance': 126.84, 'environment': 'do', 'length': 3.5}, {'start_distance': 130.34, 'environment': 'dg', 'length': 5.85}, {'start_distance': 136.19, 'environment': 'dg', 'length': 1.74}, {'start_distance': 137.93, 'environment': 'db', 'length': 26.12}, {'start_distance': 164.05, 'environment': 'dg', 'length': 2.02}, {'start_distance': 166.07, 'environment': 'dg', 'length': 46.27}, {'start_distance': 212.34, 'environment': 'do', 'length': 12.24}, {'start_distance': 224.58, 'environment': 'dr', 'length': 4.82}, {'start_distance': 229.4, 'environment': 'do', 'length': 11.01}]",True,-76.8763033156874,-71.20863589811358,-74.72176147790805
-94.0,-89.0,,98.0,3408.96,524287,4095,1,24.82816,102.848447,16.39,1,2006,18,1975,31,240.4,242.39,84.64,18,16.1,0,0.0,80.21,59.46,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 29.15, 'elevation': 1975.0}, {'height': 0, 'distance': 48.27, 'elevation': 1975.0}, {'height': 0, 'distance': 70.12, 'elevation': 1975.0}, {'height': 0, 'distance': 139.49, 'elevation': 1975.0}, {'height': 0, 'distance': 164.07, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 30.69}, {'start_distance': 30.69, 'environment': 'do', 'length': 17.16}, {'start_distance': 47.85, 'environment': 'db', 'length': 23.39}, {'start_distance': 71.24, 'environment': 'do', 'length': 11.49}, {'start_distance': 82.73, 'environment': 'dr', 'length': 5.36}, {'start_distance': 88.09, 'environment': 'dg', 'length': 28.79}, {'start_distance': 116.88, 'environment': 'do', 'length': 4.05}, {'start_distance': 120.93, 'environment': 'dr', 'length': 5.91}, {'start_distance': 126.84, 'environment': 'do', 'length': 3.5}, {'start_distance': 130.34, 'environment': 'dg', 'length': 5.85}, {'start_distance': 136.19, 'environment': 'dg', 'length': 1.74}, {'start_distance': 137.93, 'environment': 'db', 'length': 26.12}, {'start_distance': 164.05, 'environment': 'dg', 'length': 2.02}, {'start_distance': 166.07, 'environment': 'dg', 'length': 46.27}, {'start_distance': 212.34, 'environment': 'do', 'length': 12.24}, {'start_distance': 224.58, 'environment': 'dr', 'length': 4.82}, {'start_distance': 229.4, 'environment': 'do', 'length': 11.01}]",True,-76.8763033156874,-71.20863589811358,-74.72176147790805
-94.0,-89.0,,98.0,3408.96,524287,4095,1,24.828143,102.848458,16.39,1,2006,18,1975,31,239.53,241.53,85.46,18,16.02,0,0.0,81.0,57.04,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 29.18, 'elevation': 1975.0}, {'height': 0, 'distance': 48.32, 'elevation': 1975.0}, {'height': 0, 'distance': 69.65, 'elevation': 1975.0}, {'height': 0, 'distance': 141.28, 'elevation': 1975.0}, {'height': 0, 'distance': 142.08, 'elevation': 1975.0}, {'height': 0, 'distance': 142.37, 'elevation': 1975.0}, {'height': 0, 'distance': 166.43, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 30.59}, {'start_distance': 30.59, 'environment': 'do', 'length': 16.87}, {'start_distance': 47.46, 'environment': 'db', 'length': 22.73}, {'start_distance': 70.19, 'environment': 'do', 'length': 11.43}, {'start_distance': 81.62, 'environment': 'dr', 'length': 5.71}, {'start_distance': 87.33, 'environment': 'dg', 'length': 29.77}, {'start_distance': 117.1, 'environment': 'do', 'length': 4.22}, {'start_distance': 121.32, 'environment': 'dr', 'length': 5.16}, {'start_distance': 126.48, 'environment': 'do', 'length': 3.13}, {'start_distance': 129.61, 'environment': 'dg', 'length': 10.08}, {'start_distance': 139.69, 'environment': 'db', 'length': 2.21}, {'start_distance': 141.9, 'environment': 'db', 'length': 25.47}, {'start_distance': 167.37, 'environment': 'dg', 'length': 45.62}, {'start_distance': 212.99, 'environment': 'do', 'length': 10.78}, {'start_distance': 223.77, 'environment': 'dr', 'length': 5.16}, {'start_distance': 228.93, 'environment': 'do', 'length': 10.62}]",True,-76.84029113657174,-71.1727163360373,-74.68780189678726
-94.0,-89.0,,98.0,3408.96,524287,4095,1,24.82813,102.848465,16.39,1,2006,18,1973,33,239.02,241.29,86.03,18,15.79,0,0.0,80.36,56.85,"[{'height': 0, 'distance': 0.0, 'elevation': 1973.0}, {'height': 0, 'distance': 29.21, 'elevation': 1973.0}, {'height': 0, 'distance': 47.81, 'elevation': 1973.0}, {'height': 0, 'distance': 69.16, 'elevation': 1973.0}, {'height': 0, 'distance': 143.04, 'elevation': 1973.0}, {'height': 0, 'distance': 168.21, 'elevation': 1973.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 30.76}, {'start_distance': 30.76, 'environment': 'do', 'length': 17.19}, {'start_distance': 47.95, 'environment': 'db', 'length': 22.89}, {'start_distance': 70.84, 'environment': 'do', 'length': 11.72}, {'start_distance': 82.56, 'environment': 'dr', 'length': 5.49}, {'start_distance': 88.05, 'environment': 'dg', 'length': 29.07}, {'start_distance': 117.12, 'environment': 'do', 'length': 4.05}, {'start_distance': 121.17, 'environment': 'dr', 'length': 5.47}, {'start_distance': 126.64, 'environment': 'do', 'length': 2.96}, {'start_distance': 129.6, 'environment': 'dg', 'length': 11.01}, {'start_distance': 140.61, 'environment': 'db', 'length': 26.72}, {'start_distance': 167.33, 'environment': 'dg', 'length': 2.1}, {'start_distance': 169.43, 'environment': 'dg', 'length': 43.85}, {'start_distance': 213.28, 'environment': 'do', 'length': 10.07}, {'start_distance': 223.35, 'environment': 'dr', 'length': 4.83}, {'start_distance': 228.18, 'environment': 'do', 'length': 10.84}]",True,-76.83021833936776,-71.32607690289917,-74.67830322211218
-91.0,-88.0,,102.0,3408.96,524287,4095,1,24.82812,102.84847,16.39,1,2006,18,1973,33,238.67,240.94,87.43,18,16.03,0,0.0,79.38000000000001,55.82,"[{'height': 0, 'distance': 0.0, 'elevation': 1973.0}, {'height': 0, 'distance': 28.68, 'elevation': 1973.0}, {'height': 0, 'distance': 47.85, 'elevation': 1973.0}, {'height': 0, 'distance': 69.2, 'elevation': 1973.0}, {'height': 0, 'distance': 144.78, 'elevation': 1973.0}, {'height': 0, 'distance': 168.87, 'elevation': 1973.0}, {'height': 0, 'distance': 169.12, 'elevation': 1973.0}, {'height': 0, 'distance': 169.42, 'elevation': 1973.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 29.92}, {'start_distance': 29.92, 'environment': 'do', 'length': 17.26}, {'start_distance': 47.18, 'environment': 'db', 'length': 22.6}, {'start_distance': 69.78, 'environment': 'do', 'length': 11.23}, {'start_distance': 81.01, 'environment': 'dr', 'length': 5.48}, {'start_distance': 86.49, 'environment': 'dg', 'length': 29.37}, {'start_distance': 115.86, 'environment': 'do', 'length': 4.12}, {'start_distance': 119.98, 'environment': 'dr', 'length': 5.48}, {'start_distance': 125.46, 'environment': 'do', 'length': 3.02}, {'start_distance': 128.48, 'environment': 'dg', 'length': 13.7}, {'start_distance': 142.18, 'environment': 'db', 'length': 25.34}, {'start_distance': 167.52, 'environment': 'db', 'length': 1.53}, {'start_distance': 169.05, 'environment': 'dg', 'length': 44.36}, {'start_distance': 213.41, 'environment': 'do', 'length': 9.59}, {'start_distance': 223.0, 'environment': 'dr', 'length': 5.06}, {'start_distance': 228.06, 'environment': 'do', 'length': 10.63}]",True,-76.81551086973191,-71.31140725830832,-74.66443403895124
-91.0,-88.0,,102.0,3408.96,524287,4095,1,24.828112,102.848477,16.39,1,2006,18,1973,33,238.1,240.38,87.06,18,16.01,0,0.0,80.03,55.0,"[{'height': 0, 'distance': 0.0, 'elevation': 1973.0}, {'height': 0, 'distance': 28.7, 'elevation': 1973.0}, {'height': 0, 'distance': 47.87, 'elevation': 1973.0}, {'height': 0, 'distance': 68.96, 'elevation': 1973.0}, {'height': 0, 'distance': 145.41, 'elevation': 1973.0}, {'height': 0, 'distance': 170.61, 'elevation': 1973.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 30.38}, {'start_distance': 30.38, 'environment': 'do', 'length': 17.28}, {'start_distance': 47.66, 'environment': 'db', 'length': 22.76}, {'start_distance': 70.42, 'environment': 'do', 'length': 11.8}, {'start_distance': 82.22, 'environment': 'dr', 'length': 5.52}, {'start_distance': 87.74, 'environment': 'dg', 'length': 28.66}, {'start_distance': 116.4, 'environment': 'do', 'length': 4.13}, {'start_distance': 120.53, 'environment': 'dr', 'length': 5.52}, {'start_distance': 126.05, 'environment': 'do', 'length': 2.48}, {'start_distance': 128.53, 'environment': 'dg', 'length': 14.41}, {'start_distance': 142.94, 'environment': 'db', 'length': 26.89}, {'start_distance': 169.83, 'environment': 'dg', 'length': 1.63}, {'start_distance': 171.46, 'environment': 'dg', 'length': 42.36}, {'start_distance': 213.82, 'environment': 'do', 'length': 9.06}, {'start_distance': 222.88, 'environment': 'dr', 'length': 4.97}, {'start_distance': 227.85, 'environment': 'do', 'length': 10.24}]",True,-76.79193442150675,-71.28789144459311,-74.64220138528508
-94.0,-91.0,,98.0,3408.96,524287,4095,1,24.828097,102.848483,16.39,1,2006,18,1973,33,237.74,240.02,87.16,18,15.88,0,0.0,80.03,54.68,"[{'height': 0, 'distance': 0.0, 'elevation': 1973.0}, {'height': 0, 'distance': 28.73, 'elevation': 1973.0}, {'height': 0, 'distance': 47.38, 'elevation': 1973.0}, {'height': 0, 'distance': 68.77, 'elevation': 1973.0}, {'height': 0, 'distance': 147.21, 'elevation': 1973.0}, {'height': 0, 'distance': 171.9, 'elevation': 1973.0}, {'height': 0, 'distance': 172.26, 'elevation': 1973.0}, {'height': 0, 'distance': 172.99, 'elevation': 1973.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 29.85}, {'start_distance': 29.85, 'environment': 'do', 'length': 16.91}, {'start_distance': 46.76, 'environment': 'db', 'length': 22.51}, {'start_distance': 69.27, 'environment': 'do', 'length': 11.72}, {'start_distance': 80.99, 'environment': 'dr', 'length': 5.34}, {'start_distance': 86.33, 'environment': 'dg', 'length': 28.0}, {'start_distance': 114.33, 'environment': 'do', 'length': 4.59}, {'start_distance': 118.92, 'environment': 'dr', 'length': 5.34}, {'start_distance': 124.26, 'environment': 'do', 'length': 2.94}, {'start_distance': 127.2, 'environment': 'dg', 'length': 16.48}, {'start_distance': 143.68, 'environment': 'dg', 'length': 1.51}, {'start_distance': 145.19, 'environment': 'db', 'length': 25.8}, {'start_distance': 170.99, 'environment': 'db', 'length': 1.85}, {'start_distance': 172.84, 'environment': 'dg', 'length': 41.16}, {'start_distance': 214.0, 'environment': 'do', 'length': 8.43}, {'start_distance': 222.43, 'environment': 'dr', 'length': 5.21}, {'start_distance': 227.64, 'environment': 'do', 'length': 10.1}]",True,-76.7767491120069,-71.272745189059,-74.62788159785573
-94.0,-91.0,,98.0,3408.96,524287,4095,1,24.828088,102.848492,16.39,1,2006,18,1973,33,237.0,239.29,87.58,18,15.239999999999998,0,0.0,79.76,54.41,"[{'height': 0, 'distance': 0.0, 'elevation': 1973.0}, {'height': 0, 'distance': 28.75, 'elevation': 1973.0}, {'height': 0, 'distance': 47.41, 'elevation': 1973.0}, {'height': 0, 'distance': 68.82, 'elevation': 1973.0}, {'height': 0, 'distance': 147.87, 'elevation': 1973.0}, {'height': 0, 'distance': 147.92, 'elevation': 1973.0}, {'height': 0, 'distance': 148.97, 'elevation': 1973.0}, {'height': 0, 'distance': 173.67, 'elevation': 1973.0}, {'height': 0, 'distance': 174.72, 'elevation': 1973.0}, {'height': 0, 'distance': 174.77, 'elevation': 1973.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 29.71}, {'start_distance': 29.71, 'environment': 'do', 'length': 17.27}, {'start_distance': 46.98, 'environment': 'db', 'length': 22.37}, {'start_distance': 69.35, 'environment': 'do', 'length': 11.23}, {'start_distance': 80.58, 'environment': 'dr', 'length': 5.44}, {'start_distance': 86.02, 'environment': 'dg', 'length': 28.5}, {'start_distance': 114.52, 'environment': 'do', 'length': 4.64}, {'start_distance': 119.16, 'environment': 'dr', 'length': 4.89}, {'start_distance': 124.05, 'environment': 'do', 'length': 3.0}, {'start_distance': 127.05, 'environment': 'dg', 'length': 19.05}, {'start_distance': 146.1, 'environment': 'db', 'length': 1.01}, {'start_distance': 147.11, 'environment': 'db', 'length': 25.66}, {'start_distance': 172.77, 'environment': 'db', 'length': 1.0}, {'start_distance': 173.77, 'environment': 'dg', 'length': 40.03}, {'start_distance': 213.8, 'environment': 'do', 'length': 8.49}, {'start_distance': 222.29, 'environment': 'dr', 'length': 4.89}, {'start_distance': 227.18, 'environment': 'do', 'length': 9.78}]",True,-76.7458866356239,-71.24196208557878,-74.59877820017047
-98.0,-91.0,,96.0,3408.96,524287,4095,1,24.828077,102.848503,16.39,1,2006,18,1973,33,236.09,238.39,87.84,18,15.35,0,0.0,79.86,53.03,"[{'height': 0, 'distance': 0.0, 'elevation': 1973.0}, {'height': 0, 'distance': 28.23, 'elevation': 1973.0}, {'height': 0, 'distance': 47.46, 'elevation': 1973.0}, {'height': 0, 'distance': 68.78, 'elevation': 1973.0}, {'height': 0, 'distance': 149.65, 'elevation': 1973.0}, {'height': 0, 'distance': 150.01, 'elevation': 1973.0}, {'height': 0, 'distance': 150.2, 'elevation': 1973.0}, {'height': 0, 'distance': 175.48, 'elevation': 1973.0}, {'height': 0, 'distance': 175.86, 'elevation': 1973.0}, {'height': 0, 'distance': 176.03, 'elevation': 1973.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 29.13}, {'start_distance': 29.13, 'environment': 'do', 'length': 17.23}, {'start_distance': 46.36, 'environment': 'db', 'length': 22.22}, {'start_distance': 68.58, 'environment': 'do', 'length': 11.74}, {'start_distance': 80.32, 'environment': 'dr', 'length': 5.35}, {'start_distance': 85.67, 'environment': 'dg', 'length': 28.42}, {'start_distance': 114.09, 'environment': 'do', 'length': 4.6}, {'start_distance': 118.69, 'environment': 'dr', 'length': 5.19}, {'start_distance': 123.88, 'environment': 'do', 'length': 2.4}, {'start_distance': 126.28, 'environment': 'dg', 'length': 21.1}, {'start_distance': 147.38, 'environment': 'db', 'length': 1.26}, {'start_distance': 148.64, 'environment': 'db', 'length': 26.17}, {'start_distance': 174.81, 'environment': 'db', 'length': 1.07}, {'start_distance': 175.88, 'environment': 'dg', 'length': 38.31}, {'start_distance': 214.19, 'environment': 'do', 'length': 7.89}, {'start_distance': 222.08, 'environment': 'dr', 'length': 4.8}, {'start_distance': 226.88, 'environment': 'do', 'length': 9.16}]",True,-76.70770715380398,-71.20388079472256,-74.56277484680916
-98.0,-91.0,,96.0,3408.96,524287,4095,1,24.828067,102.848513,16.39,1,2006,18,1973,33,235.27,237.57,88.53,18,15.55,0,0.0,80.07,51.12,"[{'height': 0, 'distance': 0.0, 'elevation': 1973.0}, {'height': 0, 'distance': 28.25, 'elevation': 1973.0}, {'height': 0, 'distance': 47.5, 'elevation': 1973.0}, {'height': 0, 'distance': 68.4, 'elevation': 1973.0}, {'height': 0, 'distance': 151.44, 'elevation': 1973.0}, {'height': 0, 'distance': 177.28, 'elevation': 1973.0}, {'height': 0, 'distance': 177.44, 'elevation': 1973.0}, {'height': 0, 'distance': 177.83, 'elevation': 1973.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 29.42}, {'start_distance': 29.42, 'environment': 'do', 'length': 16.73}, {'start_distance': 46.15, 'environment': 'db', 'length': 22.07}, {'start_distance': 68.22, 'environment': 'do', 'length': 11.78}, {'start_distance': 80.0, 'environment': 'dr', 'length': 5.41}, {'start_distance': 85.41, 'environment': 'dg', 'length': 28.12}, {'start_distance': 113.53, 'environment': 'do', 'length': 4.08}, {'start_distance': 117.61, 'environment': 'dr', 'length': 5.28}, {'start_distance': 122.89, 'environment': 'do', 'length': 2.43}, {'start_distance': 125.32, 'environment': 'dg', 'length': 22.47}, {'start_distance': 147.79, 'environment': 'dg', 'length': 1.57}, {'start_distance': 149.36, 'environment': 'db', 'length': 27.02}, {'start_distance': 176.38, 'environment': 'db', 'length': 1.57}, {'start_distance': 177.95, 'environment': 'dg', 'length': 36.37}, {'start_distance': 214.32, 'environment': 'do', 'length': 7.38}, {'start_distance': 221.7, 'environment': 'dr', 'length': 4.86}, {'start_distance': 226.56, 'environment': 'do', 'length': 8.72}]",True,-76.67279570349918,-71.16905913057482,-74.5298532558979
-87.0,-89.0,,97.0,3408.96,524287,4095,1,24.828057,102.848523,16.39,1,2006,18,1973,33,234.46,236.77,88.50999999999999,18,15.75,0,0.0,80.69,49.52,"[{'height': 0, 'distance': 0.0, 'elevation': 1973.0}, {'height': 0, 'distance': 28.28, 'elevation': 1973.0}, {'height': 0, 'distance': 47.22, 'elevation': 1973.0}, {'height': 0, 'distance': 68.01, 'elevation': 1973.0}, {'height': 0, 'distance': 152.68, 'elevation': 1973.0}, {'height': 0, 'distance': 178.55, 'elevation': 1973.0}, {'height': 0, 'distance': 178.89, 'elevation': 1973.0}, {'height': 0, 'distance': 179.65, 'elevation': 1973.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 29.53}, {'start_distance': 29.53, 'environment': 'do', 'length': 16.83}, {'start_distance': 46.36, 'environment': 'db', 'length': 22.04}, {'start_distance': 68.4, 'environment': 'do', 'length': 11.29}, {'start_distance': 79.69, 'environment': 'dr', 'length': 5.32}, {'start_distance': 85.01, 'environment': 'dg', 'length': 27.68}, {'start_distance': 112.69, 'environment': 'do', 'length': 4.13}, {'start_distance': 116.82, 'environment': 'dr', 'length': 5.46}, {'start_distance': 122.28, 'environment': 'do', 'length': 2.48}, {'start_distance': 124.76, 'environment': 'dg', 'length': 24.26}, {'start_distance': 149.02, 'environment': 'db', 'length': 27.12}, {'start_distance': 176.14, 'environment': 'db', 'length': 2.01}, {'start_distance': 178.15, 'environment': 'dg', 'length': 2.3}, {'start_distance': 180.45, 'environment': 'dg', 'length': 34.28}, {'start_distance': 214.73, 'environment': 'do', 'length': 6.88}, {'start_distance': 221.61, 'environment': 'dr', 'length': 4.96}, {'start_distance': 226.57, 'environment': 'do', 'length': 7.9}]",True,-76.63861942940134,-71.13497075188913,-74.497624938114
