Epoch,Train Loss,Validation Loss
1,35.87304552970243,12.480186989059213
2,9.575897303021012,8.914295765707191
3,8.427976188438981,8.727048191316149
4,7.454280371249438,8.694842202835426
5,6.6130041348684205,8.430810016318771
6,6.016742433685068,9.761217493511483
7,6.017131547689724,8.127275246217396
8,6.3883523148416765,7.93083411545594
9,6.274478180006774,8.953084515700585
10,6.615883402834291,8.553961473282559
11,6.649885881988092,9.077276610478224
12,6.352565728091391,7.846142937453111
13,6.031406832150458,8.405047798676133
14,5.821779604033801,9.292244442677564
15,6.024953299149001,8.053946300949061
16,5.860853770636934,7.607504740297014
17,5.6048257799333125,8.15690665379009
18,5.757647268417245,7.716024059346869
19,5.779200279350975,8.304365086515743
20,5.4110573189593225,8.25755295738993
21,5.916408782351523,8.46023394798458
22,5.705170784330252,7.425862694095019
23,5.557865467863569,7.962535268770815
24,5.8337920063390545,8.352181742530114
25,5.720598775085542,8.196755058710307
26,5.996757000813947,7.364426125282185
27,5.439970882866272,7.493778550910888
28,5.154323918612326,7.608671983229162
29,5.597341466431702,9.726741400064943
30,5.595070452550535,7.734364840899774
31,5.47265559828562,7.396235261815775
32,5.552443352714305,7.485314003076128
33,5.83439911325025,7.683989475985754
34,5.887660346658927,9.360672691385957
35,5.349556832743879,7.338246686159975
36,5.147041660199296,7.623062210369313
37,5.991256081465404,7.712688917805974
38,5.390510180680879,10.173669140965137
39,5.593273777225456,7.899767429582911
40,5.234858667093138,7.653620612405324
41,5.261780231388804,7.409456909406021
42,5.326765750440547,10.637289012095225
43,5.35199672793928,7.422393826277291
44,5.3857014926707745,7.830864670307811
45,5.380830740757388,7.526532560312789
46,5.790140563308347,7.462824293003952
47,5.049992910252189,7.45589082486217
48,5.293493778069029,10.30427077703747
49,5.5247509547072005,7.468410423321945
50,5.112123727535416,7.436642753504084
51,5.754411103417966,5.294165408588682
52,6.045212316732251,7.23548496418283
53,5.847827306399137,5.638131493455095
54,5.908884218981132,8.500647002187437
55,6.423282328357472,5.439961296148197
56,5.888836894751147,7.337140603084196
57,5.815970300807524,8.600099248760703
58,6.290079959936788,6.018621095564831
59,5.916334913387216,5.430528536161917
60,5.872657634718077,7.210113276395158
61,5.834769862547771,5.875056681965456
62,5.440233139611357,5.459010329808953
63,5.3067860913094345,5.741659865534972
64,6.506112958982983,5.699685673738237
65,5.99264858419317,5.669380198099665
66,5.24380121826629,6.1101224315332034
67,5.641492019204316,8.9591529278643
68,6.237090967816234,7.354313155249581
69,5.976838566356456,6.675956358632327
70,5.530842674503318,5.618277279269375
71,5.785595372209563,6.741181738254605
72,5.791111970134973,5.762695799265461
73,5.4668139694588165,5.559893800132042
74,5.348919991553633,6.1984526143640375
75,5.45670666656149,5.922430626782732
76,5.156369532844462,5.783134179905563
77,5.8048352403192025,6.9897281086400005
78,5.293485673143514,5.781263701791149
79,6.224733328404403,6.011127117162122
80,5.289522264618167,6.130446623925623
81,5.419424005947756,5.85031955270445
82,5.74113131144902,5.9929181613215
83,5.101556811861983,6.048155280243709
84,5.520175476675667,6.071948407758007
85,5.354215551643814,5.767671666671547
86,5.510063825042073,7.004926982794173
87,5.251394449838501,5.889040401655004
88,5.151899115991653,5.8859015286197565
89,5.287392357151791,6.936815643845916
90,5.424551999625481,5.754929044674444
91,5.123712352473237,5.892550253527896
92,5.433954853004796,5.869154005413317
93,5.3894963617892175,7.908367416836235
94,5.36995403763461,5.764779100515507
95,5.491628419165457,6.686905408991825
96,5.443786324306212,6.340646322734484
97,5.201568371819577,5.808653598646233
98,5.576420942209666,6.1049392037454275
99,5.516460054523363,7.093618918832353
100,5.5132224776464,5.879693816408604
101,5.632365970852221,5.768885074974654
102,5.802232901855004,5.09648394756287
103,5.376891768844348,5.7421441292233
104,5.436190528575057,5.3053134293414415
105,5.295431641009612,5.332925750743898
106,5.389767448155541,5.473026392672892
107,5.689618401088613,6.992784024677617
108,5.544346164024452,5.8815657721349055
109,5.224080292715884,6.791127487786907
110,5.865287767332498,5.463319564754259
111,5.474611087514997,5.442658141932921
112,5.121221296986973,5.3274057367452645
113,5.385215554035134,5.890695076549318
114,5.211851064522044,6.113968048933149
115,5.531672249453958,6.271247592322772
116,5.4368469714503185,7.328711634072852
117,5.478612760110648,7.667007721616417
118,5.535032357888155,5.815036546755238
119,5.278911449599917,5.5473074745406175
120,4.961761070237559,5.496477962903671
121,5.0550634094399856,5.584294045043234
122,5.0117852756132795,5.434277793701684
123,4.960649853379413,5.788055214257956
124,5.446482066434676,6.006359885339129
125,5.19720291898369,5.559672998735303
126,5.278903469843672,5.658552978632184
127,5.033948416253531,5.616868274325625
128,4.9732714534542435,6.490158354916081
