Epoch,Train Loss,Validation Loss
1,88.62348672193394,70.80847647528196
2,71.76010380600295,70.75340396061881
3,71.68794566184812,70.66074055160574
4,71.57007946917633,70.50732575514618
5,71.37254656053989,70.24875570338513
6,71.04158458586669,69.81990282303201
7,70.49946657366057,69.12857258501943
8,69.64055957817848,68.05738704271998
9,68.34338268251162,66.45437650106551
10,66.42882467120211,64.15533982180025
11,63.73907781034731,60.962012655061805
12,60.054296174374066,56.64068988604657
13,55.134933999545595,50.99855881479227
14,48.845442074957596,43.893297018746736
15,41.14574588515522,35.53428376023383
16,32.38156842717168,26.531422454822952
17,23.581742461596196,18.54707469825789
18,16.641409965117198,13.426574422301432
19,12.882240444808998,11.841145965008243
20,11.7773363452938,11.691381743853636
21,11.669720091993186,11.741475616244665
22,11.665882649084725,11.740976039617095
23,11.665453836504632,11.736883489266413
24,11.664541979255546,11.713869647369554
25,11.666337106054891,11.719441362604602
26,11.665083968410514,11.719922200023296
27,11.66907021956511,11.711787017137928
28,11.675758057337324,11.711830697679284
29,11.691336361030675,11.754057743016448
30,11.662753780796,11.728446741538232
31,11.664529786614965,11.719360079915704
32,11.670362968678303,11.7229181575386
33,11.66650876661928,11.717714321328934
34,11.682022287520452,11.753664888729949
35,11.671554639534229,11.708591718849613
36,11.66302260240673,11.727817618176243
37,11.661874118207255,11.72835193028385
38,11.664627459368461,11.749592214540485
39,11.663947202878083,11.726318008286286
40,11.666226089568383,11.735852580063726
41,11.665434174945993,11.738460277355507
42,11.662553398474275,11.724244038580602
43,11.66499703691342,11.723260432212602
44,11.66669476750289,11.736349948643024
45,11.669936610370971,11.708903904018724
46,11.666631510467964,11.735165841292968
47,11.664480913268363,11.722417917887293
48,11.682089939094,11.748162737579568
49,11.671840045457614,11.705074074514805
50,11.675193507639529,11.725664103835358
51,11.782252266917453,11.53132779291498
52,11.760066241958015,11.583868405624447
53,11.767814049227818,11.595184259956866
54,11.771600297838766,11.529747401943169
55,11.783941739882486,11.614216070064211
56,11.761552216507466,11.540656283814906
57,11.77852398584814,11.526621367939564
58,11.776815492044165,11.574876415932367
59,11.768849366350155,11.555900117616691
60,11.77375384430761,11.578669781440842
61,11.777222398692077,11.549012564817973
62,11.781262540307772,11.554299618594174
63,11.775787536807902,11.55948811195457
64,11.770950142860702,11.57212309562825
65,11.76813718153606,11.532304123545988
66,11.767776176412568,11.551239939190184
67,11.771732507515727,11.543843173532224
68,11.780971548414971,11.587245966533652
69,11.783937620599465,11.523403428257755
70,11.780477690663105,11.597825425574637
71,11.765773680759947,11.555706172246786
72,11.767821121359193,11.522972220218355
73,11.778120613666223,11.509108528710994
74,11.769844545230104,11.588038665951245
75,11.770629697864624,11.58052033639459
76,11.766356722385657,11.519320461195875
77,11.784733988546625,11.585163840381592
78,11.78506636615823,11.523893628864968
79,11.789971620147503,11.549655276141591
80,11.772351070863069,11.553927074608076
81,11.79852522413005,11.544350655156173
82,11.776106751521617,11.55798481000434
83,11.776370476874325,11.545842202390206
84,11.770596625087215,11.551103150332873
85,11.770994942287816,11.585839355804584
86,11.7756584976305,11.523251083940973
87,11.769084992086887,11.550671199204553
88,11.771202018522104,11.574484594043401
89,11.77025321256968,11.584302403036226
90,11.791262860140712,11.515103892638765
91,11.820004714143941,11.60444318088612
92,11.783577887503078,11.51662377172344
93,11.766300016325227,11.614282184201187
94,11.77896743006164,11.562484915407609
95,11.773271635324063,11.622144620190575
96,11.805835617952916,11.502433092553908
97,11.770512220061159,11.603567088088734
98,11.769772826575364,11.577643773983352
99,11.777417296385256,11.571054770494639
100,11.782331152659884,11.543435935668876
101,11.628113196840825,11.86842342633982
102,11.606123882271252,11.865628412480126
103,11.590646716722532,11.912763738204792
104,11.632297708474878,11.899948025358597
105,11.629563276087165,11.851193578793968
106,11.601812450935833,11.869999325078679
107,11.608360476949688,11.902919316126459
108,11.611713732192078,11.850970527681481
109,11.62272037892792,11.86326146930489
110,11.593730738082629,11.942782776386904
111,11.609576402635746,11.867760997542923
112,11.597676195612767,11.868012987287015
113,11.596905012878501,11.88503294343326
114,11.599124373540958,11.872451755864498
115,11.592878676849393,11.862217103276206
116,11.593508308022505,11.867089179398866
117,11.605185588077935,11.874456966283315
118,11.593580227856183,11.874099981842884
119,11.635424909665748,11.905879313572987
120,11.615389333628324,11.876869784443587
121,11.59911998261366,11.865766892282366
122,11.611859991675244,11.863010266892683
123,11.601889126977003,11.843017933914446
124,11.605991662573688,11.863950126081653
125,11.6021078951188,11.867406094936575
126,11.59683034082865,11.881303965677246
127,11.595446701551674,11.862298263259657
128,11.608808333457397,11.87484095315886
129,11.598780852032597,11.84454519747213
130,11.599154827460142,11.87672198561091
131,11.599063559638576,11.873960285348934
132,11.606925709500338,11.857601307037456
133,11.60182284901348,11.873965437125733
134,11.599684825565603,11.907837717660824
135,11.597905939284432,11.87514587269533
136,11.600568721842786,11.841630298672147
137,11.60514854495475,11.868317079075085
138,11.61155598495892,11.846776336618944
139,11.598107014242245,11.871445236802677
140,11.631314427563616,11.902555608458082
141,11.598425388795215,11.84573070203958
142,11.618468544249106,11.859307702001576
143,11.595221219127655,11.865380743315361
144,11.599975252084628,11.871945423478413
145,11.605500200570678,11.88983028314147
146,11.623719669705835,11.875155115003558
147,11.602481745655105,11.875317718526706
148,11.607620082865077,11.901855410585187
149,11.607297940291375,11.854676677756496
150,11.615377648718397,11.861645425924662
