Epoch,Train Loss,Validation Loss
1,29.979327578663437,18.566567159601803
2,8.742918390321782,8.682875080483242
3,7.585887385009792,8.66379665934641
4,7.057924046866553,8.522496804911581
5,7.178020825015925,8.460625620115913
6,6.739771290926045,8.25925962413629
7,7.193534203612966,8.438379325171088
8,6.2427203870265675,8.819275057274886
9,6.4592161892300455,8.159976146060153
10,5.766032467765363,8.08036536013942
11,6.132578877406804,8.304698606333591
12,5.577246579330424,9.775463584458294
13,5.925142306320488,8.131602522534978
14,5.517780433566725,8.297709668311857
15,5.21159137528378,8.267164151077365
16,5.578377328891509,8.420692102273899
17,5.339387054453859,8.934904390223952
18,4.87529702871159,8.994027863397847
19,4.906653924046702,9.039665723638262
20,4.6545260866740055,9.298138416673204
21,4.620382085942689,8.390374665959683
22,5.02511392330266,8.913143138621779
23,4.171242754416121,8.643178560469769
24,4.102849985501204,8.727265176863446
25,4.078245055135817,8.390795942160002
26,3.7663403420821355,8.733250379197552
27,3.6145945973265414,9.08257996217406
28,3.5732924950354383,8.787577965679562
29,3.9898865847406793,8.912509888658722
30,3.1578480256093444,8.855921666195858
31,3.231591281446654,8.581211044617413
32,3.5520944081288777,8.81353946372722
33,3.5133368656393467,8.630047219304172
34,3.1798460127424324,8.365379699534042
35,3.8314424117030876,8.802383289789606
36,3.645489950486933,8.630325468368268
37,3.1203573664408135,9.102472757683545
38,3.0342329644081945,8.549723061329972
39,2.719127042437515,8.925630285815512
40,3.0489388306680616,8.436534831598225
41,2.829956617518886,8.433054322724093
42,3.2976720831066126,8.63951144652761
43,3.1287387285949566,8.268596447619029
44,3.1385313362821825,8.436162394337702
45,2.85039253475386,8.382374653070391
46,2.622134099411652,8.715326832419596
47,2.716252480131159,8.45429353899009
48,2.701302514955816,8.304318087901605
49,2.769887434208338,8.608513478050963
50,3.0620540450447606,8.89410803721114
51,5.939030233183694,5.844233972537888
52,5.787306197942503,5.435832665077411
53,5.335723125181889,5.265212474697262
54,4.190739175051342,5.2935725902879085
55,3.935031922131484,4.883939316559339
56,3.8565366929808715,5.2805954844514265
57,3.909518722931628,5.346773566316169
58,3.5202159167289953,5.0629041318251655
59,3.1714832103756354,5.4506759037517485
60,3.1199405191284253,4.875775424044299
61,3.0377567379811334,5.2419786828272645
62,3.0817955400230206,5.135026386927335
63,2.961707695776736,5.412846377898265
64,2.86533174935521,5.098305429688154
65,3.343403546807903,5.977783475991371
66,3.028165355383378,5.177126806426448
67,3.3002218766022056,5.18906630515879
68,2.9823650891038063,5.034664514319867
69,2.9401774768714377,5.734950959063575
70,2.8461766299026325,4.908791668854344
71,2.9016870721044845,5.366459207809111
72,3.0423734034673102,5.186765753484305
73,2.9228770771970822,5.213757987903503
74,3.0754108779280376,5.3393703680096625
75,3.083633085378844,5.198304289676834
76,2.903699905830045,5.17054931779611
77,2.864405704165387,5.199029159408329
78,2.9214752944129567,5.159848221300293
79,2.9335879784429295,5.348044559882072
80,2.988926864868338,5.142851567745273
81,2.7956926244985616,5.202050294671463
82,2.8190028449154263,5.6332618378624115
83,3.0341286250334196,5.235005497482843
84,2.918394948030197,5.4974072798192575
85,3.1222783079946868,5.299312353212991
86,2.920731880592594,5.512139876949016
87,2.972885099554705,5.629359142128285
88,2.9702762746101845,5.2429394404180805
89,2.8012543548635747,5.380159734156334
90,2.772588710144465,5.4396553801518674
91,2.777740353248449,5.604600035730354
92,2.790510773941756,5.296759694693689
93,3.0945488186978194,5.438212986385719
94,2.863564902252453,5.494189221437418
95,2.986772955355016,5.502504488580003
96,2.854944299299323,5.72890266219613
97,3.7164865395357416,6.06872827116595
98,3.5686006137900375,5.864077307443994
99,3.6901699335189995,6.397670091589635
100,4.485551574492219,6.570870309081979
101,5.15827301053441,4.375200432328928
102,4.27792503445611,4.804698038719876
103,3.870850650571608,3.668311772157191
104,3.3051186816321603,3.871860226877631
105,3.2988672718532466,4.583333311118065
106,3.277396169295872,4.182590311013292
107,2.929909049752318,3.866924938999026
108,2.7785140731127673,3.8655125317929167
109,2.6926372532540066,3.968417321230982
110,2.885510078610443,3.916458816904785
111,2.7935977143234467,3.919622465730636
112,2.6671855489076166,3.9238428517144204
113,2.669417630614562,4.039207030099278
